variant,scenario,run,seed,success,length,time,firstSolutionTime,tPre,tOpt,nodes,turnSum,minClear,escapes,sideFlips,fallback
w/o seed shortcutting,狭窄,28,20262931,1,242.553484564902,0.050819,0.0077525,0.0077525,0.0430665,937,7.17586476889941,0.172016152810011,3,5,0
AB-IRRT* (full),狭窄,28,20262931,1,212.885243942151,0.021711,0.0077982,0.0077982,0.0139128,176,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,29,20262932,1,279.791130115633,0.0055831,0.0054721,0.0055831,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,29,20262932,1,216.687815182107,0.0781693,0.0072815,0,0.0781693,1213,6.44005355801589,0.00847984123025469,3,5,0
w/o ellipse seeding,狭窄,29,20262932,1,213.424903141792,0.0923903,0.0116082,0.0061075,0.0862828,1299,4.08359437462472,0.119265271912369,3,5,0
w/o path-bias sampling,狭窄,29,20262932,1,212.885243942151,0.0218476,0.0069426,0.0069426,0.014905,165,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,29,20262932,1,212.885243942151,0.0254892,0.0082144,0.0082144,0.0172748,166,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,29,20262932,1,222.181694775003,0.0688877,0.009516,0.009516,0.0593717,1206,4.9481925071992,0.287129477635984,3,5,0
AB-IRRT* (full),狭窄,29,20262932,1,212.885243942151,0.0236237,0.0075973,0.0075973,0.0160264,166,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,30,20262933,1,279.791130115633,0.0064404,0.0063521,0.0064404,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,30,20262933,1,223.645702435879,0.0814857,0.0108027,0,0.0814857,1246,8.2147270010077,0.158880767868197,3,5,0
w/o ellipse seeding,狭窄,30,20262933,1,220.380409837125,0.0970166,0.016957,0.0080792,0.0889374,1243,6.80760225480029,0.138518198931878,3,5,0
w/o path-bias sampling,狭窄,30,20262933,1,212.885243942151,0.0806213,0.0082968,0.0082968,0.0723245,1127,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,30,20262933,1,212.885243942151,0.0277157,0.0075504,0.0075504,0.0201653,181,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,30,20262933,1,238.067802750992,0.0508767,0.0075168,0.0075168,0.0433599,1072,6.27658180577004,0.126738191412315,3,5,0
AB-IRRT* (full),狭窄,30,20262933,1,212.885243942151,0.0229122,0.0087196,0.0087196,0.0141926,181,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,31,20262934,1,279.791130115633,0.0063656,0.0062929,0.0063656,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,31,20262934,1,247.218283619599,0.0320703,0.0105449,0,0.0320703,615,9.23370211101772,0.131689273849204,3,5,0
w/o ellipse seeding,狭窄,31,20262934,1,260.079642858097,0.037896,0.01964,0.0081486,0.0297474,643,10.3064750040421,0.693660911745231,3,5,0
w/o path-bias sampling,狭窄,31,20262934,1,212.885243942151,0.0246867,0.0064253,0.0064253,0.0182614,171,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,31,20262934,1,212.885243942151,0.0211672,0.0072696,0.0072696,0.0138976,171,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,31,20262934,1,228.993209520465,0.0627388,0.0060623,0.0060623,0.0566765,1134,4.51765298172686,0.112545961711204,3,5,0
AB-IRRT* (full),狭窄,31,20262934,1,212.885243942151,0.0306636,0.0071288,0.0071288,0.0235348,171,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,32,20262935,1,279.791130115633,0.0065762,0.0064819,0.0065762,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,32,20262935,1,223.055162972734,0.0209607,0.0103704,0,0.0209607,459,3.37808936662965,0.817018962168933,3,5,0
w/o ellipse seeding,狭窄,32,20262935,1,213.612361807635,0.0798777,0.0120697,0.0067016,0.0731761,1222,4.26903138695274,0.0715263901370552,3,5,0
w/o path-bias sampling,狭窄,32,20262935,1,212.885243942151,0.0272602,0.007696,0.007696,0.0195642,158,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,32,20262935,1,212.885243942151,0.0221587,0.007208,0.007208,0.0149507,158,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,32,20262935,1,246.635233416861,0.0485362,0.0059173,0.0059173,0.0426189,973,7.02713345106982,0.844341922358435,3,5,0
AB-IRRT* (full),狭窄,32,20262935,1,212.885243942151,0.0231772,0.0082954,0.0082954,0.0148818,158,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,33,20262936,1,279.791130115633,0.0072831,0.0071641,0.0072831,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,33,20262936,1,213.513882805381,0.0887303,0.005615,0,0.0887303,1281,3.79288555703887,0.127330899651268,3,5,0
w/o ellipse seeding,狭窄,33,20262936,1,212.955353597794,0.0840002,0.0156841,0.0081194,0.0758808,1285,3.29338125378509,0.0224535106151755,3,5,0
w/o path-bias sampling,狭窄,33,20262936,1,212.885243942151,0.040335,0.00615,0.00615,0.034185,601,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,33,20262936,1,212.885243942151,0.0688379,0.0078986,0.0078986,0.0609393,1155,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,33,20262936,1,233.341336387171,0.0583097,0.0085959,0.0085959,0.0497138,1073,8.92831486590858,0.0464337312417502,3,5,0
AB-IRRT* (full),狭窄,33,20262936,1,212.885243942151,0.0598599,0.0089973,0.0089973,0.0508626,1155,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,34,20262937,1,279.791130115633,0.0076659,0.0075692,0.0076659,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,34,20262937,1,224.153551222214,0.0485383,0.0070281,0,0.0485383,849,4.46214892191424,0.11269048488055,3,5,0
w/o ellipse seeding,狭窄,34,20262937,1,245.709415080368,0.0499685,0.0155581,0.0064557,0.0435128,817,6.66857821537655,0.0621766166037982,3,5,0
w/o path-bias sampling,狭窄,34,20262937,1,212.885243942151,0.0270806,0.0096166,0.0096166,0.017464,172,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,34,20262937,1,212.885243942151,0.0239392,0.0063363,0.0063363,0.0176029,174,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,34,20262937,1,243.38465194796,0.0509529,0.0076737,0.0076737,0.0432792,960,6.49978672189262,0.613591439839398,3,5,0
AB-IRRT* (full),狭窄,34,20262937,1,212.885243942151,0.0272673,0.0097535,0.0097535,0.0175138,174,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,35,20262938,1,279.791130115633,0.0060484,0.0059656,0.0060484,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,35,20262938,1,264.360280274342,0.0392863,0.012059,0,0.0392863,736,9.63397563368731,0.498345300677175,3,5,0
w/o ellipse seeding,狭窄,35,20262938,1,266.351459850135,0.0423495,0.0212535,0.0080445,0.034305,740,9.16978387716681,0.61497559997259,3,5,0
w/o path-bias sampling,狭窄,35,20262938,1,212.885243942151,0.0228367,0.0062335,0.0062335,0.0166032,177,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,35,20262938,1,212.885243942151,0.0254025,0.0085043,0.0085043,0.0168982,177,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,35,20262938,1,227.194624057658,0.0560524,0.0067485,0.0067485,0.0493039,1177,5.82968722356406,0.311812509495917,3,5,0
AB-IRRT* (full),狭窄,35,20262938,1,212.885243942151,0.0218998,0.0065082,0.0065082,0.0153916,177,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,36,20262939,1,279.791130115633,0.0063068,0.0062049,0.0063068,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,36,20262939,1,223.807875853832,0.0409348,0.0087636,0,0.0409348,701,6.17555342135594,0.22129043004613,3,5,0
w/o ellipse seeding,狭窄,36,20262939,1,216.558942400669,0.0960541,0.0102788,0.0059932,0.0900609,1298,7.03013317557027,0.0899544182612537,3,5,0
w/o path-bias sampling,狭窄,36,20262939,1,212.885243942151,0.0260631,0.007651,0.007651,0.0184121,167,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,36,20262939,1,212.885243942151,0.0219526,0.0074319,0.0074319,0.0145207,165,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,36,20262939,1,235.096026699101,0.0694598,0.014829,0.014829,0.0546308,1122,6.71492609307915,0.272979204477261,3,5,0
AB-IRRT* (full),狭窄,36,20262939,1,212.885243942151,0.0194884,0.0057621,0.0057621,0.0137263,165,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,37,20262940,1,279.791130115633,0.0067635,0.0066877,0.0067635,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,37,20262940,1,240.717477181066,0.0207597,0.0142147,0,0.0207597,356,5.46709107112867,0.0845416563489501,3,5,0
w/o ellipse seeding,狭窄,37,20262940,1,220.815065329325,0.0805916,0.0136631,0.0078985,0.0726931,1228,7.2830792692114,0.0412490890872661,3,5,0
w/o path-bias sampling,狭窄,37,20262940,1,212.885243942151,0.070732,0.0062675,0.0062675,0.0644645,1128,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,37,20262940,1,212.885243942151,0.0754606,0.00698,0.00698,0.0684806,1126,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,37,20262940,1,245.799654427334,0.0524777,0.0061149,0.0061149,0.0463628,984,7.83863427880023,0.480729531690126,3,5,0
AB-IRRT* (full),狭窄,37,20262940,1,212.885243942151,0.0649293,0.0071887,0.0071887,0.0577406,1126,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,38,20262941,1,279.791130115633,0.0071382,0.007037,0.0071382,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,38,20262941,1,241.686023835936,0.0521681,0.0087263,0,0.0521681,950,5.01366980885259,0.313940035225857,3,5,0
w/o ellipse seeding,狭窄,38,20262941,1,246.90374012524,0.0415742,0.0168464,0.0082673,0.0333069,770,8.33775042417209,0.610453458560023,3,5,0
w/o path-bias sampling,狭窄,38,20262941,1,212.885243942151,0.0802045,0.0087357,0.0087357,0.0714688,1054,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,38,20262941,1,212.885243942151,0.0806059,0.0080171,0.0080171,0.0725888,1174,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,38,20262941,1,256.828236854297,0.0492681,0.0078621,0.0078621,0.041406,931,11.6832159481487,0.0452596767661486,3,5,0
AB-IRRT* (full),狭窄,38,20262941,1,212.885243942151,0.0658752,0.0088956,0.0088956,0.0569796,1174,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,39,20262942,1,279.791130115633,0.0080497,0.0079474,0.0080497,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,39,20262942,1,240.850554921063,0.0294789,0.0123246,0,0.0294789,614,5.59993943643167,0.315886464631687,3,5,0
w/o ellipse seeding,狭窄,39,20262942,1,221.807164210923,0.0568668,0.0216347,0.0078788,0.048988,792,4.52768674670784,0.114631898817408,3,5,0
w/o path-bias sampling,狭窄,39,20262942,1,212.885243942151,0.0672477,0.0081801,0.0081801,0.0590676,948,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,39,20262942,1,212.885243942151,0.0247462,0.0083771,0.0083771,0.0163691,176,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,39,20262942,1,246.179178159818,0.057587,0.0085072,0.0085072,0.0490798,1048,6.35029279550152,0.157887233474681,3,5,0
AB-IRRT* (full),狭窄,39,20262942,1,212.885243942151,0.0254523,0.0082868,0.0082868,0.0171655,176,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,40,20262943,1,279.791130115633,0.0078628,0.0077923,0.0078628,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,40,20262943,1,238.561270192471,0.0616775,0.0072837,0,0.0616775,976,5.79564784857961,0.28727639924163,3,5,0
w/o ellipse seeding,狭窄,40,20262943,1,223.667493792984,0.0803451,0.0170947,0.0079653,0.0723798,1162,8.78457680128076,0.124691120961643,3,5,0
w/o path-bias sampling,狭窄,40,20262943,1,212.885243942151,0.0252305,0.0078525,0.0078525,0.017378,153,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,40,20262943,1,212.885243942151,0.0785835,0.0080836,0.0080836,0.0704999,1103,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,40,20262943,1,241.846709986151,0.0530399,0.0063549,0.0063549,0.046685,1037,8.24933713026599,0.0693332182643971,3,5,0
AB-IRRT* (full),狭窄,40,20262943,1,212.885243942151,0.0568096,0.005823,0.005823,0.0509866,1103,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,41,20262944,1,279.791130115633,0.0060343,0.005961,0.0060343,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,41,20262944,1,223.432354844534,0.0297131,0.0117868,0,0.0297131,610,3.54414677673743,0.0812121126129899,3,5,0
w/o ellipse seeding,狭窄,41,20262944,1,216.209562366361,0.0957292,0.0126564,0.0068481,0.0888811,1215,5.68736057856121,0.126046726187083,3,5,0
w/o path-bias sampling,狭窄,41,20262944,1,212.885243942151,0.0975244,0.0079586,0.0079586,0.0895658,1177,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,41,20262944,1,212.885243942151,0.0421891,0.0062861,0.0062861,0.035903,622,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,41,20262944,1,249.665820166451,0.0552223,0.0080942,0.0080942,0.0471281,1005,9.24228733605481,0.00703377169320696,3,5,0
AB-IRRT* (full),狭窄,41,20262944,1,212.885243942151,0.0320994,0.0067043,0.0067043,0.0253951,622,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,42,20262945,1,279.791130115633,0.0061539,0.0060769,0.0061539,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,42,20262945,1,214.654590425008,0.0825825,0.0075096,0,0.0825825,1274,4.50595059411647,0.00799092134272428,3,5,0
w/o ellipse seeding,狭窄,42,20262945,1,238.740770932616,0.05715,0.0212458,0.0080148,0.0491352,871,4.46189271466472,0.223991991104606,3,5,0
w/o path-bias sampling,狭窄,42,20262945,1,212.885243942151,0.0708936,0.0083342,0.0083342,0.0625594,984,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,42,20262945,1,212.885243942151,0.0769947,0.0075364,0.0075364,0.0694583,1179,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,42,20262945,1,222.841431219216,0.0680032,0.006113,0.006113,0.0618902,1170,3.42292947785732,0.0861121861853036,3,5,0
AB-IRRT* (full),狭窄,42,20262945,1,212.885243942151,0.0660263,0.0080195,0.0080195,0.0580068,1179,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,43,20262946,1,279.791130115633,0.0087897,0.0086733,0.0087897,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,43,20262946,1,240.503935113734,0.0266053,0.0169307,0,0.0266053,417,4.36580257614905,0.13655862924872,3,5,0
w/o ellipse seeding,狭窄,43,20262946,1,223.525285278359,0.0717766,0.0207516,0.0088059,0.0629707,970,7.07628054493741,0.189963545139108,3,5,0
w/o path-bias sampling,狭窄,43,20262946,1,212.885243942151,0.0618129,0.0069247,0.0069247,0.0548882,876,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,43,20262946,1,212.885243942151,0.0464856,0.006547,0.006547,0.0399386,639,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,43,20262946,1,243.768147589775,0.0552057,0.0076735,0.0076735,0.0475322,971,7.90068338048784,0.19483211146181,3,5,0
AB-IRRT* (full),狭窄,43,20262946,1,212.885243942151,0.0441582,0.0085429,0.0085429,0.0356153,639,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,44,20262947,1,279.791130115633,0.0089944,0.0088513,0.0089944,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,44,20262947,1,216.390023718129,0.0906269,0.0098073,0,0.0906269,1182,7.4236327629797,0.0399382801118975,3,5,0
w/o ellipse seeding,狭窄,44,20262947,1,215.659316817648,0.112303,0.0170241,0.0080512,0.1042518,1276,5.55502337952321,0.0549431269524288,3,5,0
w/o path-bias sampling,狭窄,44,20262947,1,212.885243942151,0.03068,0.0085098,0.0085098,0.0221702,250,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,44,20262947,1,212.885243942151,0.0273091,0.0084007,0.0084007,0.0189084,190,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,44,20262947,1,222.70472009579,0.0747567,0.0083129,0.0083129,0.0664438,1208,3.48283581025379,0.311923188606894,3,5,0
AB-IRRT* (full),狭窄,44,20262947,1,212.885243942151,0.0283014,0.0073424,0.0073424,0.020959,190,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,45,20262948,1,279.791130115633,0.0078736,0.0077609,0.0078736,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,45,20262948,1,216.556457730172,0.0869116,0.0063243,0,0.0869116,1226,5.57444402311674,0.0522048464022191,3,5,0
w/o ellipse seeding,狭窄,45,20262948,1,247.919662915172,0.0524468,0.0215416,0.0071852,0.0452616,795,7.76312275052145,0.0993896653847788,3,5,0
w/o path-bias sampling,狭窄,45,20262948,1,212.885243942151,0.0254724,0.0088368,0.0088368,0.0166356,175,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,45,20262948,1,212.885243942151,0.0777223,0.0077548,0.0077548,0.0699675,1155,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,45,20262948,1,238.756818504862,0.0474866,0.0060132,0.0060132,0.0414734,1001,3.96450948086681,0.0840330829520255,3,5,0
AB-IRRT* (full),狭窄,45,20262948,1,212.885243942151,0.0593486,0.0068293,0.0068293,0.0525193,1155,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,46,20262949,1,279.791130115633,0.0083304,0.008226,0.0083304,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,46,20262949,1,220.636781127214,0.0709445,0.0086152,0,0.0709445,1083,3.12013183194344,0.256332600338355,3,5,0
w/o ellipse seeding,狭窄,46,20262949,1,242.439415890865,0.0489518,0.0200169,0.0083629,0.0405889,758,4.61379740520926,0.0624507553191975,3,5,0
w/o path-bias sampling,狭窄,46,20262949,1,212.885243942151,0.0850907,0.0080409,0.0080409,0.0770498,1107,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,46,20262949,1,212.885243942151,0.0261196,0.0097193,0.0097193,0.0164003,143,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,46,20262949,1,213.319836539844,0.074747,0.008951,0.008951,0.065796,1239,4.23521421895342,0.0394467772382221,3,5,0
AB-IRRT* (full),狭窄,46,20262949,1,212.885243942151,0.018446,0.0059928,0.0059928,0.0124532,143,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,47,20262950,1,279.791130115633,0.0062715,0.0062065,0.0062715,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,47,20262950,1,214.190162249421,0.0870422,0.0086382,0,0.0870422,1319,4.94434377650494,0.210272192288315,3,5,0
w/o ellipse seeding,狭窄,47,20262950,1,244.082007167892,0.0672878,0.0233411,0.0084782,0.0588096,957,9.62419029764419,0.0279818444804416,3,5,0
w/o path-bias sampling,狭窄,47,20262950,1,212.885243942151,0.0227732,0.0068564,0.0068564,0.0159168,172,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,47,20262950,1,212.885243942151,0.0256815,0.0067894,0.0067894,0.0188921,157,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,47,20262950,1,231.723623970923,0.0670949,0.0089167,0.0089167,0.0581782,1105,8.61447987152689,0.359377176905513,3,5,0
AB-IRRT* (full),狭窄,47,20262950,1,212.885243942151,0.0265054,0.0089454,0.0089454,0.01756,157,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,48,20262951,1,279.791130115633,0.0079216,0.0078275,0.0079216,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,48,20262951,1,221.184775957837,0.0625566,0.0064531,0,0.0625566,1007,4.13601829508433,0.22470544498974,3,5,0
w/o ellipse seeding,狭窄,48,20262951,1,215.102822971235,0.082065,0.0255664,0.0080439,0.0740211,1208,4.43502062576745,0.0356988043921334,3,5,0
w/o path-bias sampling,狭窄,48,20262951,1,212.885243942151,0.0282471,0.0078696,0.0078696,0.0203775,181,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,48,20262951,1,212.885243942151,0.0877278,0.009089,0.009089,0.0786388,1237,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,48,20262951,1,221.633536329181,0.0685391,0.0057969,0.0057969,0.0627422,1168,3.83826827605388,0.322335327189107,3,5,0
AB-IRRT* (full),狭窄,48,20262951,1,212.885243942151,0.0664615,0.0059486,0.0059486,0.0605129,1237,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,49,20262952,1,279.791130115633,0.0079705,0.0078732,0.0079705,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,49,20262952,1,248.062922526596,0.0385861,0.0109199,0,0.0385861,775,7.0499225791494,0.0320853743463765,3,5,0
w/o ellipse seeding,狭窄,49,20262952,1,245.282068477111,0.0471261,0.0236327,0.0089443,0.0381818,779,6.97432921796453,0.265859054171202,3,5,0
w/o path-bias sampling,狭窄,49,20262952,1,212.885243942151,0.0833477,0.0083549,0.0083549,0.0749928,1203,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,49,20262952,1,212.885243942151,0.0215188,0.0061249,0.0061249,0.0153939,151,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,49,20262952,1,246.493994395606,0.0538944,0.0077139,0.0077139,0.0461805,981,13.5300113509469,0.0565204082153627,3,5,0
AB-IRRT* (full),狭窄,49,20262952,1,212.885243942151,0.0241838,0.007479,0.007479,0.0167048,151,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,50,20262953,1,279.791130115633,0.0065841,0.0065101,0.0065841,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,50,20262953,1,230.637988561547,0.0718388,0.0151945,0,0.0718388,1131,7.95813629041904,0.0858431569043228,3,5,0
w/o ellipse seeding,狭窄,50,20262953,1,240.055062349909,0.0668377,0.0195743,0.0083204,0.0585173,1007,6.45516743854199,0.275477415547641,3,5,0
w/o path-bias sampling,狭窄,50,20262953,1,212.885243942151,0.0279457,0.008139,0.008139,0.0198067,238,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,50,20262953,1,212.885243942151,0.0615307,0.0077318,0.0077318,0.0537989,886,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,50,20262953,1,245.75842768578,0.0533471,0.007639,0.007639,0.0457081,1003,7.13826315014167,0.0940065702529154,3,5,0
AB-IRRT* (full),狭窄,50,20262953,1,212.885243942151,0.0526263,0.0070181,0.0070181,0.0456082,886,2.34656541775505,0.316946328405102,3,5,0
APF-only,广阔,1,20263904,1,301.840641895898,0.0016946,0.0016186,0.0016946,0,NaN,53.671042473467,0.127432159127466,1,8,0
Informed-RRT*,广阔,1,20263904,1,209.915142657507,0.0937059,0.0055029,0,0.0937059,1412,2.8187938568244,0.134918944719912,1,8,0
w/o ellipse seeding,广阔,1,20263904,1,210.246240535137,0.1098232,0.0071605,0.0023275,0.1074957,1418,2.64106989527452,0.0679958372835188,1,8,0
w/o path-bias sampling,广阔,1,20263904,1,210.436794698364,0.0863014,0.0024671,0.0024671,0.0838343,1307,3.45460113272093,0.485200487097515,1,8,0
w/o dynamic rewiring,广阔,1,20263904,1,210.505233446491,0.0979973,0.0027327,0.0027327,0.0952646,1303,3.50528466232428,0.072379559700261,1,8,0
w/o seed shortcutting,广阔,1,20263904,1,212.072637156271,0.0773976,0.0019031,0.0019031,0.0754945,1430,4.54501298630122,0.305511024494843,1,8,0
AB-IRRT* (full),广阔,1,20263904,1,211.230573660274,0.0690546,0.0024343,0.0024343,0.0666203,1309,4.40219556941853,0.289744505669374,1,8,0
APF-only,广阔,2,20263905,1,301.840641895898,0.0020719,0.0019741,0.0020719,0,NaN,53.671042473467,0.127432159127466,1,8,0
Informed-RRT*,广阔,2,20263905,1,212.758107250174,0.0959774,0.0060036,0,0.0959774,1550,3.35649737099745,0.122550366344324,1,8,0
w/o ellipse seeding,广阔,2,20263905,1,210.99827144491,0.09702,0.0107588,0.0020401,0.0949799,1554,3.1682233476807,0.389459993936825,1,8,0
w/o path-bias sampling,广阔,2,20263905,1,210.325995407451,0.0906537,0.0022514,0.0022514,0.0884023,1336,3.06211955730356,0.546193917127294,1,8,0
w/o dynamic rewiring,广阔,2,20263905,1,209.839700185967,0.1040453,0.0023369,0.0023369,0.1017084,1313,2.56521458102189,0.0732121395016634,1,8,0
w/o seed shortcutting,广阔,2,20263905,1,213.460046831359,0.077663,0.0018933,0.0018933,0.0757697,1445,6.24579222678982,0.998374672700007,1,8,0
AB-IRRT* (full),广阔,2,20263905,1,212.040283138917,0.077081,0.0023874,0.0023874,0.0746936,1321,4.56867536001549,1.49817455762377,1,8,0
APF-only,广阔,3,20263906,1,301.840641895898,0.001909,0.0018378,0.001909,0,NaN,53.671042473467,0.127432159127466,1,8,0
Informed-RRT*,广阔,3,20263906,1,212.062681860162,0.1069251,0.0053051,0,0.1069251,1536,3.81608219759511,0.934346863380934,1,8,0
w/o ellipse seeding,广阔,3,20263906,1,210.622802756993,0.1030443,0.0087035,0.0020831,0.1009612,1486,2.99062067379519,0.414187318732852,1,8,0
w/o path-bias sampling,广阔,3,20263906,1,209.772597873297,0.0971741,0.0020137,0.0020137,0.0951604,1322,2.08923461345469,0.0360427853925617,1,8,0
w/o dynamic rewiring,广阔,3,20263906,1,209.180859697068,0.1017407,0.0020016,0.0020016,0.0997391,1356,2.04555991040027,0.0782059100171306,1,8,0
w/o seed shortcutting,广阔,3,20263906,1,216.311990011283,0.0792562,0.0021743,0.0021743,0.0770819,1517,8.23693181973444,0.345828655185159,1,8,0
AB-IRRT* (full),广阔,3,20263906,1,210.052782759859,0.0732331,0.0017849,0.0017849,0.0714482,1356,3.3480414654818,0.258657634308577,1,8,0
APF-only,广阔,4,20263907,1,301.840641895898,0.0021462,0.0020702,0.0021462,0,NaN,53.671042473467,0.127432159127466,1,8,0
Informed-RRT*,广阔,4,20263907,1,210.391798091881,0.1014685,0.0050726,0,0.1014685,1456,2.81991382457243,0.0776047072232977,1,8,0
w/o ellipse seeding,广阔,4,20263907,1,211.389343867224,0.1054622,0.0055991,0.0019107,0.1035515,1469,2.74116020274711,0.586207332409649,1,8,0
