scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
狭窄,RRT*,9,20261912,1,263.954909285544,1.2857718,0.0307658,1.2855692,0,NaN,NaN,4511,6000,8.2880871494893,0.0463336052148833,0.908622464512789,NaN,NaN,0
狭窄,Informed-RRT*,9,20261912,1,264.564974293056,0.9040448,0.0226907,0.9037527,0,NaN,NaN,3680,6000,9.04635796504908,1.30599903433833,0.906527256059292,NaN,NaN,0
狭窄,PRM*,9,20261912,1,264.800739549985,3.3903848,0.0018476,3.3900743,0,NaN,NaN,6002,6000,1.45109318868798,7.82085548648711,0.905720129795967,NaN,NaN,0
狭窄,FMT*,9,20261912,1,294.173632862788,7.4243624,0.0238449,7.4240594,0,NaN,NaN,6002,6000,5.53232907818253,3.32918289697073,0.8152850337445,NaN,NaN,0
狭窄,BIT*,9,20261912,1,268.589926381146,8.8184142,0.0479063,8.8181074,0,NaN,NaN,2397,6000,8.72954164530827,0.846230460047404,0.892942499470138,NaN,NaN,0
狭窄,RRT#,9,20261912,1,261.897500445769,0.9681072,0.0227487,0.9667621,0,NaN,NaN,4511,6000,8.815255892226,0.0350087694937287,0.915760401634468,NaN,NaN,0
狭窄,APF-only,9,20261912,1,323.571846627543,0.0056561,0.0054898,0.0056561,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,9,20261912,1,248.081522405792,0.7632866,0.0063099,0.7566482,0,0.0063099,0.7568292,3530,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,10,20261913,1,270.460596472403,1.1019227,0.0480188,1.101769,0,NaN,NaN,4545,6000,8.49964857142522,0.400144569210411,0.886766365686665,NaN,NaN,0
狭窄,Informed-RRT*,10,20261913,1,279.160956352013,0.731284,0.0506818,0.73108,0,NaN,NaN,3367,6000,10.664806295743,0.851942214875219,0.859129311381409,NaN,NaN,0
狭窄,PRM*,10,20261913,1,256.991188309828,3.4926515,0.0015882,3.4923615,0,NaN,NaN,6002,6000,2.921944440904,0.425574043677997,0.933243516140078,NaN,NaN,0
狭窄,FMT*,10,20261913,1,276.629831623795,2.4694079,0.0605314,2.4680891,0,NaN,NaN,6002,6000,4.99180189121332,3.0588508159341,0.866990225846092,NaN,NaN,0
狭窄,BIT*,10,20261913,1,268.092609958537,9.1616418,0.1050783,9.1611758,0,NaN,NaN,2627,6000,5.23050046413489,3.05875609522878,0.89459892323169,NaN,NaN,0
狭窄,RRT#,10,20261913,1,266.402293146407,0.9695328,0.0603478,0.9689221,0,NaN,NaN,4545,6000,7.45451366116142,0.399454155277454,0.900275134131351,NaN,NaN,0
狭窄,APF-only,10,20261913,1,323.571846627543,0.0058008,0.00561,0.0058008,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,10,20261913,1,248.081522405792,0.757424,0.0061703,0.7508464,0,0.0061703,0.7510743,3551,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,11,20261914,1,266.818217294126,0.9833774,0.0405439,0.9831828,0,NaN,NaN,4480,6000,7.9932527149339,0.527953937147068,0.898871758560993,NaN,NaN,0
狭窄,Informed-RRT*,11,20261914,1,260.657180290317,0.7621188,0.032232,0.7618679,0,NaN,NaN,3557,6000,6.8147512490089,3.05285413587383,0.92011798765012,NaN,NaN,0
狭窄,PRM*,11,20261914,1,257.591356117584,3.3104323,0.002642,3.3101295,0,NaN,NaN,6002,6000,2.70820195016002,3.15244951446602,0.931069131395083,NaN,NaN,0
狭窄,FMT*,11,20261914,1,309.588526093584,9.6637776,0.0277753,9.6628005,0,NaN,NaN,6002,6000,12.9750637296084,7.23828912807908,0.774690726499282,NaN,NaN,0
狭窄,BIT*,11,20261914,0,Inf,31.4455527,NaN,31.4443026,0,NaN,NaN,4818,6000,NaN,NaN,NaN,NaN,NaN,0
狭窄,RRT#,11,20261914,1,264.250016451599,0.9414098,0.0400994,0.9410479,0,NaN,NaN,4480,6000,7.54235882484632,0.507476412667866,0.907607739881483,NaN,NaN,0
狭窄,APF-only,11,20261914,1,323.571846627543,0.0089025,0.008662,0.0089025,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,11,20261914,1,247.44471712989,0.7198164,0.0060719,0.7116062,0,0.0060719,0.7127832,3526,6000,2.2436635026589,0.10730207194149,0.96924825462887,0,5,0
狭窄,RRT*,12,20261915,1,266.241037889993,1.0067085,0.0216056,1.0065622,0,NaN,NaN,4552,6000,6.99578458370892,0.921906040206768,0.900820407312177,NaN,NaN,0
狭窄,Informed-RRT*,12,20261915,1,259.928259446215,0.8226954,0.0200744,0.8224196,0,NaN,NaN,3574,6000,7.4949694594658,0.154843838309557,0.922698288774978,NaN,NaN,0
狭窄,PRM*,12,20261915,1,260.003480721575,3.8428388,0.0007324,3.8425083,0,NaN,NaN,6002,6000,4.94140939995859,0.438915288569164,0.92243134411,NaN,NaN,0
狭窄,FMT*,12,20261915,1,265.459189938081,2.0388869,0.0493856,2.0386186,0,NaN,NaN,6002,6000,2.26644779967297,2.39507062021243,0.903473563116133,NaN,NaN,0
狭窄,BIT*,12,20261915,1,258.093040255263,18.4123526,0.0705231,18.4110081,0,NaN,NaN,3090,6000,3.94037943102836,0.509517681248664,0.929259308806138,NaN,NaN,0
狭窄,RRT#,12,20261915,1,261.902701115163,0.9701916,0.0249016,0.9697531,0,NaN,NaN,4552,6000,6.11163860200777,0.357913629637885,0.915742217144301,NaN,NaN,0
狭窄,APF-only,12,20261915,1,323.571846627543,0.0067017,0.0065004,0.0067017,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,12,20261915,1,248.081522405792,0.8251412,0.0058972,0.8189272,0,0.0058972,0.8191003,3532,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,13,20261916,1,262.722168802612,1.0482302,0.0209932,1.0480776,0,NaN,NaN,4537,6000,7.11522992665191,1.14975019366052,0.912885887355298,NaN,NaN,0
狭窄,Informed-RRT*,13,20261916,1,255.979601607157,1.1161203,0.0283987,1.1158879,0,NaN,NaN,3730,6000,6.4487143539688,1.25843363388228,0.936931531612223,NaN,NaN,0
狭窄,PRM*,13,20261916,1,258.949332009524,3.7595121,0.0009794,3.759097,0,NaN,NaN,6002,6000,2.83197633544009,2.47229563786972,0.92618644093069,NaN,NaN,0
狭窄,FMT*,13,20261916,1,342.991334649045,16.4085852,0.0253551,16.4072861,0,NaN,NaN,6002,6000,10.3454031592696,2.02239917886311,0.699246120723968,NaN,NaN,0
狭窄,BIT*,13,20261916,1,336.859627632145,1.3478768,0.1281557,1.3462608,0,NaN,NaN,755,6000,12.8280063147293,2.0238965668386,0.711974189014968,NaN,NaN,0
狭窄,RRT#,13,20261916,1,260.579632293031,0.9475933,0.0235027,0.9471039,0,NaN,NaN,4537,6000,7.12201867520301,0.814480410314566,0.920391812993186,NaN,NaN,0
狭窄,APF-only,13,20261916,1,323.571846627543,0.0054687,0.0053185,0.0054687,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,13,20261916,1,248.081522405792,0.8019494,0.0074107,0.7942078,0,0.0074107,0.7943832,3546,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,14,20261917,1,267.97386448724,0.9770334,0.0352286,0.9768732,0,NaN,NaN,4584,6000,7.79653419622011,0.0502311678117842,0.894995340885941,NaN,NaN,0
狭窄,Informed-RRT*,14,20261917,1,266.09663052503,0.8215004,0.0267919,0.8213139,0,NaN,NaN,3656,6000,8.63897162382104,0.414857134164289,0.90130927145551,NaN,NaN,0
狭窄,PRM*,14,20261917,1,256.498867236157,3.3882545,0.0044765,3.3879551,0,NaN,NaN,6002,6000,3.68540454570249,7.38138092088747,0.935034773367891,NaN,NaN,0
狭窄,FMT*,14,20261917,1,273.635065619579,1.5825479,0.0499196,1.5810188,0,NaN,NaN,6002,6000,4.44052668162599,1.71099955637598,0.876478895905512,NaN,NaN,0
狭窄,BIT*,14,20261917,1,273.614180462749,7.4281095,0.0969361,7.4265347,0,NaN,NaN,2323,6000,5.23508660999397,1.19596586932741,0.876545798136851,NaN,NaN,0
狭窄,RRT#,14,20261917,1,268.185470036901,1.0201809,0.0304223,1.0194928,0,NaN,NaN,4584,6000,8.93078091098455,0.0531963378503946,0.8942891654879,NaN,NaN,0
狭窄,APF-only,14,20261917,1,323.571846627543,0.00812,0.0077185,0.00812,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,14,20261917,1,248.081522405792,0.7010801,0.0073936,0.6933471,0,0.0073936,0.6935298,3459,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,15,20261918,1,263.033194411278,0.9516988,0.0302639,0.9515505,0,NaN,NaN,4551,6000,7.54314661088569,0.579695704906957,0.911806438469036,NaN,NaN,0
狭窄,Informed-RRT*,15,20261918,1,259.174188880913,0.8002545,0.0318587,0.8000509,0,NaN,NaN,3635,6000,6.88612941180774,1.38406304023013,0.925382891062048,NaN,NaN,0
狭窄,PRM*,15,20261918,1,258.748101630053,3.2956801,0.0036563,3.2953727,0,NaN,NaN,6002,6000,3.42817226338467,1.76357495035137,0.926906743216175,NaN,NaN,0
狭窄,FMT*,15,20261918,1,293.132352690864,7.3054231,0.0351483,7.3051202,0,NaN,NaN,6002,6000,5.79297911967827,0.330909322392245,0.818181132152991,NaN,NaN,0
狭窄,BIT*,15,20261918,1,254.889021852107,13.507584,0.0379847,13.5072108,0,NaN,NaN,2774,6000,4.12046231025423,0.290059071821343,0.940940329452239,NaN,NaN,0
狭窄,RRT#,15,20261918,1,260.216697021772,1.0403959,0.0602747,1.0399234,0,NaN,NaN,4551,6000,7.40885534117834,0.273037691882024,0.921675522517349,NaN,NaN,0
狭窄,APF-only,15,20261918,1,323.571846627543,0.0085891,0.008326,0.0085891,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,15,20261918,1,247.810773129194,0.8130763,0.0078988,0.8047706,0,0.0078988,0.8050157,3539,6000,2.48834707333862,0.0933937622132177,0.967816520511982,0,5,0
狭窄,RRT*,16,20261919,1,260.507694351172,1.2035895,0.0252765,1.2033895,0,NaN,NaN,4574,6000,7.78134192510605,0.098096002110502,0.920645974747968,NaN,NaN,0
狭窄,Informed-RRT*,16,20261919,1,258.783309826289,1.0152182,0.0250803,1.0149545,0,NaN,NaN,3729,6000,7.13270273007779,0.0804159302283125,0.926780634950037,NaN,NaN,0
狭窄,PRM*,16,20261919,1,258.225611733383,3.8067804,0.0058418,3.8064921,0,NaN,NaN,6002,6000,6.28180298903473,0.996960086060678,0.928782232658275,NaN,NaN,0
狭窄,FMT*,16,20261919,1,256.485486345572,0.7630076,0.0124136,0.7627186,0,NaN,NaN,6002,6000,2.83633351265469,0.37636647976986,0.935083554287909,NaN,NaN,0
