scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
一般,AB-IRRT*,9,20261912,1,210.809351610252,0.025098,0.0012182,0.0235808,0,0.0012182,0.0237316,539,750,3.8816385630806,0.847217124859467,0.966023335426937,1,5,0
一般,RRT*,10,20261913,1,212.350646931158,0.0239611,0.003844,0.0238051,0,NaN,NaN,540,750,3.30775255757381,0.00926802166615026,0.959011690921509,NaN,NaN,0
一般,Informed-RRT*,10,20261913,1,212.519421789012,0.0298217,0.0046184,0.0296239,0,NaN,NaN,510,750,4.27889070025916,0.0689400751483973,0.958250080239278,NaN,NaN,0
一般,PRM*,10,20261913,1,212.450306882315,0.0871416,0.00114,0.0870275,0,NaN,NaN,752,750,3.71905292384137,0.103644742846626,0.958561820739256,NaN,NaN,0
一般,FMT*,10,20261913,1,217.675079503295,0.0349549,0.0127755,0.0348358,0,NaN,NaN,752,750,2.98636566295164,0.117184313387531,0.935553823829627,NaN,NaN,0
一般,BIT*,10,20261913,1,212.076672499081,0.2097689,0.0266397,0.2096384,0,NaN,NaN,484,750,2.46948077854521,0.154806437728499,0.96025060456665,NaN,NaN,0
一般,RRT#,10,20261913,1,212.581278803345,0.0259164,0.0043298,0.0258183,0,NaN,NaN,540,750,3.39379550039953,0.00986540572083605,0.957971248117836,NaN,NaN,0
一般,APF-only,10,20261913,1,229.358752665851,0.0013293,0.0012519,0.0013293,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,10,20261913,1,210.03514595319,0.0266986,0.0023469,0.024114,0,0.0023469,0.0242526,518,750,2.18307391868307,0.406487425418153,0.969584171532473,1,5,0
一般,RRT*,11,20261914,1,221.128795559059,0.0273575,0.0101142,0.0272517,0,NaN,NaN,567,750,6.79224425620983,0.0305112082564367,0.920941808898587,NaN,NaN,0
一般,Informed-RRT*,11,20261914,1,220.070990347202,0.0296524,0.0108999,0.0294865,0,NaN,NaN,540,750,4.20189570925062,0.0955360193658557,0.925368457970928,NaN,NaN,0
一般,PRM*,11,20261914,1,211.666457630687,0.0973628,0.0013098,0.0972629,0,NaN,NaN,752,750,1.87132516552813,0.268226481943984,0.9621115941622,NaN,NaN,0
一般,FMT*,11,20261914,1,215.679156060029,0.0187823,0.00929,0.0186771,0,NaN,NaN,752,750,1.55289855309562,0.240486466641489,0.944211562683624,NaN,NaN,0
一般,BIT*,11,20261914,1,212.84198444723,0.2427055,0.0222099,0.2424488,0,NaN,NaN,502,750,2.50963301657619,0.15242358472438,0.95679784940276,NaN,NaN,0
一般,RRT#,11,20261914,1,221.156070185227,0.026384,0.0120887,0.0262672,0,NaN,NaN,567,750,6.8544538752156,0.0303475494436256,0.920828231443808,NaN,NaN,0
一般,APF-only,11,20261914,1,229.358752665851,0.0036561,0.0033929,0.0036561,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
