variant,scenario,run,seed,success,length,time,firstSolutionTime,tPre,tOpt,nodes,turnSum,minClear,escapes,sideFlips,fallback
APF-only,环廊,28,20262931,1,235.942780406757,0.00396,0.0038306,0.00396,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,28,20262931,1,176.932047125026,0.8891352,0.0169532,0,0.8891352,4431,2.46743536919531,0.290242984278283,NaN,NaN,0
w/o seed shortcutting,环廊,28,20262931,1,174.777414101578,0.7310265,0.002706,0.002706,0.7281824,4033,1.60733240780493,0.20193711601074,2,3,0
w/o ellipse seeding,环廊,28,20262931,1,174.943629167972,0.733254,0.0055706,0.0055706,0.7275267,4135,1.84613063451262,0.0120232029188285,2,3,0
w/o path-bias sampling,环廊,28,20262931,1,174.36037660255,0.6709042,0.0055403,0.0055403,0.6652094,3783,1.15991500229965,0.0464656460675856,2,3,0
w/o dynamic rewiring,环廊,28,20262931,1,175.273911693883,0.8347794,0.0055342,0.0055342,0.8290812,4069,2.86004161601785,0.583699446158995,2,3,0
AB-IRRT* (full),环廊,28,20262931,1,174.376523105819,0.6909419,0.0048874,0.0048874,0.6859082,3780,1.7517117116126,0.0867999672741284,2,3,0
APF-only,环廊,29,20262932,1,235.942780406757,0.0040643,0.0039332,0.0040643,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,29,20262932,1,175.375559482812,0.8321122,0.0104562,0,0.8321122,4308,2.68265246238734,0.0127962421908894,NaN,NaN,0
w/o seed shortcutting,环廊,29,20262932,1,175.005883621733,0.6963327,0.0026403,0.0026403,0.6935721,4022,1.89375591085571,0.0503507846457785,2,3,0
w/o ellipse seeding,环廊,29,20262932,1,175.027468178643,0.6432151,0.0057972,0.0057972,0.6372525,4071,2.02859775917281,0.0170062922224439,2,3,0
w/o path-bias sampling,环廊,29,20262932,1,174.792634472019,0.6276675,0.0031419,0.0031419,0.6244153,3801,1.46654712494176,0.126177688079768,2,3,0
w/o dynamic rewiring,环廊,29,20262932,1,175.215449675971,0.7465092,0.0036407,0.0036407,0.7427401,4064,2.75433052299832,0.00420137673356002,2,3,0
AB-IRRT* (full),环廊,29,20262932,1,174.616545491752,0.6840697,0.0035851,0.0035851,0.6803537,3814,1.46109879780333,0.672592662318912,2,3,0
APF-only,环廊,30,20262933,1,235.942780406757,0.0028614,0.0027537,0.0028614,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,30,20262933,1,176.141476318429,0.7672618,0.0070558,0,0.7672618,4529,2.76669299418759,0.18952535722434,NaN,NaN,0
w/o seed shortcutting,环廊,30,20262933,1,174.466102098622,0.6744229,0.0024247,0.0024247,0.6718424,3878,1.62445833767618,0.171184313734994,2,3,0
w/o ellipse seeding,环廊,30,20262933,1,175.365398983317,0.7225178,0.0038964,0.0038964,0.7184885,4173,2.16892833912969,0.0275745905241358,2,3,0
w/o path-bias sampling,环廊,30,20262933,1,174.933994666868,0.7579666,0.0052934,0.0052934,0.7525182,3788,1.38165608511415,0.167674993363644,2,3,0
w/o dynamic rewiring,环廊,30,20262933,1,176.230058125543,0.8106017,0.0056068,0.0056068,0.804835,3988,3.12755164720245,0.00810946940598534,2,3,0
AB-IRRT* (full),环廊,30,20262933,1,174.612593273535,0.7239565,0.0042454,0.0042454,0.719582,3774,1.86968233271971,0.00374866109614569,2,3,0
APF-only,环廊,31,20262934,1,235.942780406757,0.0043035,0.0041188,0.0043035,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,31,20262934,1,176.679701539585,0.8383173,0.0095867,0,0.8383173,4494,3.15501332078213,0.255933816334725,NaN,NaN,0
w/o seed shortcutting,环廊,31,20262934,1,174.612731319693,0.670934,0.0036339,0.0036339,0.6671522,3869,1.91872552468283,0.0880225010752387,2,3,0
w/o ellipse seeding,环廊,31,20262934,1,174.941573327091,0.6937514,0.0047963,0.0047963,0.6887972,3995,1.05025676510831,0.384768496779234,2,3,0
w/o path-bias sampling,环廊,31,20262934,1,174.427905437772,0.6711713,0.0041813,0.0041813,0.6668588,3750,1.86867674204242,0.00888976274714715,2,3,0
w/o dynamic rewiring,环廊,31,20262934,1,175.323749049941,0.7338178,0.0031599,0.0031599,0.7305359,4009,2.21371148479339,0.0483038182202122,2,3,0
AB-IRRT* (full),环廊,31,20262934,1,174.365269516325,0.6337839,0.0048306,0.0048306,0.6288011,3780,1.7276561535272,0.0839286089812141,2,3,0
APF-only,环廊,32,20262935,1,235.942780406757,0.0023101,0.0022195,0.0023101,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,32,20262935,1,176.396588295339,0.7876495,0.011871,0,0.7876495,4501,3.32196231640905,0.090186152572473,NaN,NaN,0
w/o seed shortcutting,环廊,32,20262935,1,174.680277929315,0.6181325,0.0027091,0.0027091,0.6152948,4020,1.64789187758901,0.057869632759636,2,3,0
w/o ellipse seeding,环廊,32,20262935,1,175.339565969485,0.6333951,0.0057221,0.0057221,0.6275182,4255,1.50489005013448,0.373529168540123,2,3,0
w/o path-bias sampling,环廊,32,20262935,1,174.293670367957,0.6365863,0.0037858,0.0037858,0.6326752,3719,1.4028700047568,0.00388187483510194,2,3,0
w/o dynamic rewiring,环廊,32,20262935,1,175.274522646559,0.6853168,0.004159,0.004159,0.6810198,3984,2.29101454972713,0.0169395378296624,2,3,0
AB-IRRT* (full),环廊,32,20262935,1,174.708943857512,0.6672285,0.0038326,0.0038326,0.6632716,3827,1.57660522436868,0.0203636595563941,2,3,0
APF-only,环廊,33,20262936,1,235.942780406757,0.0024602,0.0023768,0.0024602,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,33,20262936,1,176.437390751996,0.8598921,0.0068628,0,0.8598921,4365,3.53248957958369,0.138773801263165,NaN,NaN,0
w/o seed shortcutting,环廊,33,20262936,1,174.518255055613,0.6957508,0.0036054,0.0036054,0.6919895,3828,1.5251872230473,0.0818179558242838,2,3,0
w/o ellipse seeding,环廊,33,20262936,1,175.46289889825,0.7386883,0.0044503,0.0044503,0.7340981,4094,2.19433248940189,0.0578891401101203,2,3,0
w/o path-bias sampling,环廊,33,20262936,1,174.883608208703,0.6464153,0.0034161,0.0034161,0.6428743,3682,1.89719048819322,0.0603920073627791,2,3,0
w/o dynamic rewiring,环廊,33,20262936,1,175.94246614193,0.7431037,0.0045259,0.0045259,0.7384395,3904,3.16066077103086,0.0807231604731644,2,3,0
AB-IRRT* (full),环廊,33,20262936,1,174.720666746935,0.656566,0.0062265,0.0062265,0.6501683,3712,1.31531268455185,0.00492995946400576,2,3,0
APF-only,环廊,34,20262937,1,235.942780406757,0.0034346,0.0033136,0.0034346,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,34,20262937,1,178.681388670021,0.8680401,0.0137761,0,0.8680401,4530,3.61716119486066,0.0553520489356192,NaN,NaN,0
w/o seed shortcutting,环廊,34,20262937,1,174.821665015052,0.7265382,0.003788,0.003788,0.7225889,3949,1.50941713355665,0.121968444557277,2,3,0
w/o ellipse seeding,环廊,34,20262937,1,174.858156431442,0.668231,0.0030105,0.0030105,0.6650996,3985,1.83283702096573,0.0408272236777227,2,3,0
w/o path-bias sampling,环廊,34,20262937,1,175.164954545084,0.6774857,0.0044739,0.0044739,0.6728772,3820,2.35570662070226,0.0705989360830319,2,3,0
w/o dynamic rewiring,环廊,34,20262937,1,175.97055760064,0.7203957,0.0029686,0.0029686,0.7173233,3935,3.26731567882554,0.0434312844973999,2,3,0
AB-IRRT* (full),环廊,34,20262937,1,174.554832208497,0.630349,0.0036359,0.0036359,0.6265987,3704,1.39222925010678,0.0402008452731595,2,3,0
APF-only,环廊,35,20262938,1,235.942780406757,0.0025247,0.0024374,0.0025247,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,35,20262938,1,177.3206595589,0.8048166,0.0114059,0,0.8048166,4460,4.13686064753482,0.0439398732352396,NaN,NaN,0
w/o seed shortcutting,环廊,35,20262938,1,174.761760850278,0.6820279,0.0024894,0.0024894,0.6794019,3990,1.71787281511489,0.065221916542157,2,3,0
w/o ellipse seeding,环廊,35,20262938,1,174.907349858505,0.7043715,0.0046532,0.0046532,0.6995722,4036,1.64668531190154,0.0706472783077281,2,3,0
w/o path-bias sampling,环廊,35,20262938,1,174.76412812297,0.6721586,0.0037182,0.0037182,0.6683169,3906,1.8122010779496,0.327698781020046,2,3,0
w/o dynamic rewiring,环廊,35,20262938,1,176.403786159211,0.7629252,0.0034956,0.0034956,0.7593122,4071,2.83173834875303,0.0776121717863649,2,3,0
AB-IRRT* (full),环廊,35,20262938,1,174.706818971381,0.6886328,0.0032489,0.0032489,0.6852685,3898,1.88673620521325,0.115956746374035,2,3,0
APF-only,环廊,36,20262939,1,235.942780406757,0.0026235,0.0025247,0.0026235,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,36,20262939,1,176.967900915518,0.8017192,0.0125682,0,0.8017192,4446,3.31906369355241,0.124662477254393,NaN,NaN,0
w/o seed shortcutting,环廊,36,20262939,1,174.402443472085,0.7345588,0.0026472,0.0026472,0.7317872,3973,1.88007866801085,0.00204311355537357,2,3,0
w/o ellipse seeding,环廊,36,20262939,1,174.981786669079,0.7279464,0.0038038,0.0038038,0.7239878,4090,1.85204666624439,0.0552290918205678,2,3,0
w/o path-bias sampling,环廊,36,20262939,1,174.519452281102,0.7350639,0.0046275,0.0046275,0.730288,3828,1.51217340124124,0.14678947086466,2,3,0
w/o dynamic rewiring,环廊,36,20262939,1,175.397348357536,0.8065007,0.0047318,0.0047318,0.8016193,4038,2.50114636690548,0.0783776735136925,2,3,0
AB-IRRT* (full),环廊,36,20262939,1,174.487967784925,0.6976549,0.0047747,0.0047747,0.6926881,3851,1.60993516663761,0.010263604654499,2,3,0
APF-only,环廊,37,20262940,1,235.942780406757,0.0038239,0.0037006,0.0038239,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,37,20262940,1,176.475370209411,0.8348731,0.0196565,0,0.8348731,4379,3.70002746270501,0.367758969016839,NaN,NaN,0
w/o seed shortcutting,环廊,37,20262940,1,174.75002340863,0.7311977,0.0026499,0.0026499,0.7283989,3988,1.55106966019055,0.122544785710384,2,3,0
w/o ellipse seeding,环廊,37,20262940,1,175.404923391993,0.6683177,0.0049105,0.0049105,0.6632541,4277,1.72569461298948,0.281809000940322,2,3,0
w/o path-bias sampling,环廊,37,20262940,1,174.282047841351,0.6209174,0.0034688,0.0034688,0.6173271,3822,1.3655566166902,0.0390937289424382,2,3,0
w/o dynamic rewiring,环廊,37,20262940,1,175.176295378209,0.7138695,0.0036804,0.0036804,0.7100698,4031,1.95849317737812,0.190594301279267,2,3,0
AB-IRRT* (full),环廊,37,20262940,1,174.398576603042,0.65514,0.0037603,0.0037603,0.651251,3810,1.73591487856602,0.127670739493863,2,3,0
APF-only,环廊,38,20262941,1,235.942780406757,0.0026003,0.0025044,0.0026003,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,38,20262941,1,177.54344931786,0.7447479,0.0114371,0,0.7447479,4461,3.48129203334278,0.207051929658665,NaN,NaN,0
w/o seed shortcutting,环廊,38,20262941,1,175.313917309848,0.6674934,0.0027915,0.0027915,0.6645736,4115,2.59176776178547,0.188797122907364,2,3,0
w/o ellipse seeding,环廊,38,20262941,1,174.906085161222,0.6514739,0.0030943,0.0030943,0.6482534,3902,1.75845723531817,0.180398868949995,2,3,0
w/o path-bias sampling,环廊,38,20262941,1,174.956253934085,0.6130733,0.0032772,0.0032772,0.6096648,3820,1.58854276786047,0.0610562479406873,2,3,0
w/o dynamic rewiring,环廊,38,20262941,1,176.283447492768,0.7661615,0.0038397,0.0038397,0.7621838,4013,3.54348862755502,0.117788053374339,2,3,0
AB-IRRT* (full),环廊,38,20262941,1,174.642130616289,0.7583304,0.0032681,0.0032681,0.7549348,3755,1.10906510962729,0.115406927090302,2,3,0
APF-only,环廊,39,20262942,1,235.942780406757,0.0031749,0.0030474,0.0031749,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,39,20262942,1,175.994010580043,0.8776893,0.0119648,0,0.8776893,4259,2.35752139534653,0.44241453373373,NaN,NaN,0
w/o seed shortcutting,环廊,39,20262942,1,175.265526637089,0.7953074,0.0042836,0.0042836,0.7908716,4091,1.93782732714762,0.100214153378992,2,3,0
w/o ellipse seeding,环廊,39,20262942,1,174.877552816031,0.7305496,0.0046749,0.0046749,0.7257243,4130,2.21381077787732,0.00210992786242148,2,3,0
w/o path-bias sampling,环廊,39,20262942,1,174.421222841098,0.6882232,0.0037594,0.0037594,0.6843383,3820,1.42776261990519,0.0341098692477448,2,3,0
w/o dynamic rewiring,环廊,39,20262942,1,176.223208044927,0.8121816,0.0064858,0.0064858,0.8054916,4107,2.53790144862065,0.088273135895296,2,3,0
AB-IRRT* (full),环廊,39,20262942,1,174.984471298666,0.7063032,0.004801,0.004801,0.7013516,3898,1.98198429090121,0.270201129953076,2,3,0
APF-only,环廊,40,20262943,1,235.942780406757,0.003447,0.0033283,0.003447,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,40,20262943,1,176.971771039188,0.8373231,0.0136896,0,0.8373231,4446,2.77342756749912,0.221535367590778,NaN,NaN,0
w/o seed shortcutting,环廊,40,20262943,1,174.774874206155,0.7112935,0.002769,0.002769,0.7083985,3880,1.69224795982432,0.00339577587801454,2,3,0
w/o ellipse seeding,环廊,40,20262943,1,175.075445434861,0.6624472,0.0052378,0.0052378,0.6570415,4038,1.74053896257175,0.216518619342538,2,3,0
w/o path-bias sampling,环廊,40,20262943,1,174.835532185881,0.6371271,0.0033333,0.0033333,0.6336823,3863,1.39228111988442,0.123931712142513,2,3,0
w/o dynamic rewiring,环廊,40,20262943,1,176.643995496516,0.6914084,0.0039112,0.0039112,0.6873734,4105,4.46716596911233,0.240366071708403,2,3,0
AB-IRRT* (full),环廊,40,20262943,1,175.00387034027,0.6331447,0.0036186,0.0036186,0.6294109,3858,1.43286340214196,0.00950814091415708,2,3,0
APF-only,环廊,41,20262944,1,235.942780406757,0.002446,0.0023486,0.002446,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,41,20262944,1,176.184236033378,0.8407611,0.0187166,0,0.8407611,4512,3.83888394821397,0.00423983173654285,NaN,NaN,0
w/o seed shortcutting,环廊,41,20262944,1,174.376922303139,0.6688701,0.0026473,0.0026473,0.666105,3932,1.61026818651409,0.233309328908913,2,3,0
w/o ellipse seeding,环廊,41,20262944,1,174.479335247656,0.6872256,0.0037971,0.0037971,0.6832975,3952,1.94069930371812,0.189648855590936,2,3,0
w/o path-bias sampling,环廊,41,20262944,1,174.608547903522,0.7276304,0.0033851,0.0033851,0.7241219,3785,1.97962167564769,0.0606373083376326,2,3,0
w/o dynamic rewiring,环廊,41,20262944,1,175.502104297487,0.818472,0.0047667,0.0047667,0.8135434,3979,2.30914311404903,0.13243402215889,2,3,0
AB-IRRT* (full),环廊,41,20262944,1,174.493479207565,0.6885136,0.0047247,0.0047247,0.6836416,3716,1.90437384944007,0.0528443926062234,2,3,0
APF-only,环廊,42,20262945,1,235.942780406757,0.0032048,0.0030998,0.0032048,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,42,20262945,1,177.710836258783,0.8200718,0.015584,0,0.8200718,4449,3.77689264059307,0.0232779780234988,NaN,NaN,0
w/o seed shortcutting,环廊,42,20262945,1,175.098105054214,0.7370893,0.0041935,0.0041935,0.7327198,4099,1.5688842410275,0.0294118920450241,2,3,0
w/o ellipse seeding,环廊,42,20262945,1,175.584332773268,0.713154,0.0044616,0.0044616,0.7085471,4174,2.50073744312185,0.190391214212484,2,3,0
w/o path-bias sampling,环廊,42,20262945,1,175.178713777987,0.6787584,0.0056034,0.0056034,0.6729832,3946,1.49285665828683,0.47473918704223,2,3,0
w/o dynamic rewiring,环廊,42,20262945,1,175.665112521794,0.8048568,0.0049823,0.0049823,0.7997115,4082,2.80725335462927,0.233095989611986,2,3,0
AB-IRRT* (full),环廊,42,20262945,1,175.16809727556,0.6626115,0.0041092,0.0041092,0.6583679,3936,1.50525728695333,0.347018354612089,2,3,0
APF-only,环廊,43,20262946,1,235.942780406757,0.0024856,0.0023947,0.0024856,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,43,20262946,1,176.618209905773,0.7831962,0.0216955,0,0.7831962,4455,2.89981220087348,0.10731124417411,NaN,NaN,0
w/o seed shortcutting,环廊,43,20262946,1,174.046581005233,0.6741037,0.0035199,0.0035199,0.6704428,3979,1.46802111209778,0.109872468526051,2,3,0
w/o ellipse seeding,环廊,43,20262946,1,174.643810431666,0.6717518,0.0042593,0.0042593,0.6673672,4074,1.55906180693048,0.0347866916910995,2,3,0
w/o path-bias sampling,环廊,43,20262946,1,174.680642310589,0.6547959,0.003358,0.003358,0.6513185,3831,2.08457551778748,0.0623240792413284,2,3,0
w/o dynamic rewiring,环廊,43,20262946,1,175.833219995179,0.75621,0.0029183,0.0029183,0.7531745,4022,2.44316287899786,0.195379957891332,2,3,0
AB-IRRT* (full),环廊,43,20262946,1,175.005006517072,0.6340745,0.0039137,0.0039137,0.6300323,3896,1.999815525015,0.376409069098222,2,3,0
APF-only,环廊,44,20262947,1,235.942780406757,0.0024692,0.0023806,0.0024692,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,44,20262947,1,178.470914480751,0.8254821,0.0071237,0,0.8254821,4529,3.94178799882728,0.395843137512028,NaN,NaN,0
w/o seed shortcutting,环廊,44,20262947,1,174.381493881409,0.7089247,0.0024283,0.0024283,0.7063465,4030,1.68527266359244,0.0497626813665359,2,3,0
w/o ellipse seeding,环廊,44,20262947,1,174.675234707624,0.7169683,0.0050932,0.0050932,0.71172,3989,1.53910652512997,0.0615186775739431,2,3,0
w/o path-bias sampling,环廊,44,20262947,1,174.510276768319,0.7073666,0.0061018,0.0061018,0.7010922,3795,1.87779077793062,0.0293285430619141,2,3,0
w/o dynamic rewiring,环廊,44,20262947,1,175.105598965134,0.8914964,0.0059923,0.0059923,0.8853273,4133,2.27425198043003,0.024971891028903,2,3,0
AB-IRRT* (full),环廊,44,20262947,1,174.811474287237,0.6629581,0.0045835,0.0045835,0.6582364,3830,1.89294942882466,0.22758157296993,2,3,0
APF-only,环廊,45,20262948,1,235.942780406757,0.00237,0.0022756,0.00237,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,45,20262948,1,180.952488926689,0.8617804,0.011092,0,0.8617804,4453,3.86000391101983,0.0120436752914053,NaN,NaN,0
w/o seed shortcutting,环廊,45,20262948,1,175.811769769264,0.6613513,0.0036311,0.0036311,0.6575681,4190,2.69868127196892,0.0293727290643027,2,3,0
w/o ellipse seeding,环廊,45,20262948,1,175.941688944855,0.6510066,0.0044974,0.0044974,0.6463661,4148,2.60814502137254,0.03410324516953,2,3,0
w/o path-bias sampling,环廊,45,20262948,1,175.475323017465,0.6532438,0.003376,0.003376,0.6497324,3923,2.7104480712957,0.10417150367364,2,3,0
w/o dynamic rewiring,环廊,45,20262948,1,175.689563190947,0.6934035,0.0036033,0.0036033,0.6896833,3984,3.24279784815997,0.0765486400495163,2,3,0
AB-IRRT* (full),环廊,45,20262948,1,174.498970422139,0.6085895,0.0032446,0.0032446,0.6052177,3848,1.37407906720644,0.163728259979743,2,3,0
APF-only,环廊,46,20262949,1,235.942780406757,0.0023243,0.0022363,0.0023243,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,46,20262949,1,176.225303863524,0.7414841,0.0101233,0,0.7414841,4414,2.6652246656556,0.187931870660062,NaN,NaN,0
w/o seed shortcutting,环廊,46,20262949,1,174.590157319734,0.6413431,0.0036196,0.0036196,0.6375778,3811,2.1038843370129,0.0881700006860191,2,3,0
w/o ellipse seeding,环廊,46,20262949,1,174.625276203604,0.6169286,0.0039497,0.0039497,0.6128596,3862,1.52403903734151,0.0247151459935191,2,3,0
w/o path-bias sampling,环廊,46,20262949,1,175.252697362179,0.6771044,0.0031342,0.0031342,0.6738509,3826,1.67565476068532,0.103289205299635,2,3,0
w/o dynamic rewiring,环廊,46,20262949,1,175.447857608354,0.6819564,0.0036307,0.0036307,0.6782062,3951,2.95648493687817,0.137183032098485,2,3,0
AB-IRRT* (full),环廊,46,20262949,1,174.856116712616,0.5759002,0.0032402,0.0032402,0.5725516,3769,1.88050232334728,0.0763022648776142,2,3,0
APF-only,环廊,47,20262950,1,235.942780406757,0.0027341,0.0026325,0.0027341,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,47,20262950,1,176.8996741642,0.8008446,0.0143431,0,0.8008446,4406,3.87338067737848,0.384457014543492,NaN,NaN,0
w/o seed shortcutting,环廊,47,20262950,1,174.819502346877,0.6545746,0.003952,0.003952,0.6504816,3850,1.86195709004521,0.278290014734546,2,3,0
w/o ellipse seeding,环廊,47,20262950,1,175.093979306772,0.6942641,0.0044076,0.0044076,0.6896103,4012,1.98406985274488,0.101089030462247,2,3,0
w/o path-bias sampling,环廊,47,20262950,1,174.846327091346,0.6857992,0.0033335,0.0033335,0.6822474,3790,1.78930576263481,0.102487365647256,2,3,0
w/o dynamic rewiring,环廊,47,20262950,1,174.813161040852,0.7327374,0.0043548,0.0043548,0.7282353,3984,1.97603880641105,0.140265020491189,2,3,0
AB-IRRT* (full),环廊,47,20262950,1,174.932074680634,0.7032855,0.0045893,0.0045893,0.6985488,3884,1.67207013653901,0.329862834234244,2,3,0
APF-only,环廊,48,20262951,1,235.942780406757,0.0034361,0.0033216,0.0034361,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,48,20262951,1,177.16568352923,0.8631834,0.0110259,0,0.8631834,4369,3.58587163234574,0.338138094389279,NaN,NaN,0
w/o seed shortcutting,环廊,48,20262951,1,174.436589923671,0.6821972,0.0024531,0.0024531,0.6796225,3927,1.51888623112227,0.0437596967398841,2,3,0
w/o ellipse seeding,环廊,48,20262951,1,174.448811136622,0.6918738,0.0046529,0.0046529,0.6870636,3968,1.57492066481673,0.0797857741081307,2,3,0
w/o path-bias sampling,环廊,48,20262951,1,174.633663888735,0.6505779,0.003127,0.003127,0.6473389,3749,1.81059492412029,0.105297633816253,2,3,0
w/o dynamic rewiring,环廊,48,20262951,1,174.975128800971,0.7064538,0.0063229,0.0063229,0.6999517,3969,2.22103421858933,0.10939025732676,2,3,0
AB-IRRT* (full),环廊,48,20262951,1,174.068911739406,0.589089,0.0033654,0.0033654,0.5856039,3729,1.27460623644653,0.143150415632498,2,3,0
APF-only,环廊,49,20262952,1,235.942780406757,0.002705,0.0026048,0.002705,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,49,20262952,1,202.951498126824,0.583249,0.0103641,0,0.583249,4094,7.69923101802411,0.309882799928787,NaN,NaN,0
w/o seed shortcutting,环廊,49,20262952,1,174.727626026756,0.6413954,0.0026191,0.0026191,0.6386498,4051,2.05285971087614,0.00731892362360576,2,3,0
w/o ellipse seeding,环廊,49,20262952,1,174.856074507076,0.7101041,0.0034491,0.0034491,0.7065319,4060,1.59324931752289,0.0644009271678856,2,3,0
w/o path-bias sampling,环廊,49,20262952,1,174.391192297351,0.6472006,0.0037455,0.0037455,0.6433279,3758,1.30243634276695,0.099902887049713,2,3,0
w/o dynamic rewiring,环廊,49,20262952,1,175.037374683419,0.723962,0.0048755,0.0048755,0.7189395,4038,2.19493732117105,0.0955745189886903,2,3,0
AB-IRRT* (full),环廊,49,20262952,1,174.262868481444,0.6482238,0.0029279,0.0029279,0.6451788,3835,1.50098215405172,0.0409201160927628,2,3,0
APF-only,环廊,50,20262953,1,235.942780406757,0.0026867,0.0025897,0.0026867,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,50,20262953,1,175.815579747448,0.8748689,0.0141274,0,0.8748689,4296,2.76293766364073,0.00657970707923816,NaN,NaN,0
w/o seed shortcutting,环廊,50,20262953,1,174.595253276119,0.7112281,0.0033377,0.0033377,0.7077523,3963,2.05207996695638,0.0357297101940715,2,3,0
w/o ellipse seeding,环廊,50,20262953,1,174.602723736277,0.6977456,0.0041154,0.0041154,0.6934751,3953,1.55059449571798,0.178395613620095,2,3,0
w/o path-bias sampling,环廊,50,20262953,1,174.328842617024,0.7015871,0.0041201,0.0041201,0.6973353,3735,1.83390585986714,0.158775662464278,2,3,0
w/o dynamic rewiring,环廊,50,20262953,1,174.915707893293,0.7739968,0.0031604,0.0031604,0.7707195,4027,2.36614805325004,0.0264520657765122,2,3,0
AB-IRRT* (full),环廊,50,20262953,1,174.457908682424,0.6832681,0.0058914,0.0058914,0.6772139,3758,1.95889677035074,0.10115299649024,2,3,0
