dim,scenario,capTag,capSeconds,algorithm,run,seed,success,length,time,firstSolutionTime
2d,一般,2,0.18085058,Informed-RRT*,7,20261910,1,208.997360880544,0.1812185,0.0057708
2d,一般,2,0.18085058,PRM*,7,20261910,1,216.170977366183,0.1861583,0.0015825
2d,一般,2,0.18085058,FMT*,7,20261910,1,217.105123267659,0.1815562,0.0367699
2d,一般,2,0.18085058,BIT*,7,20261910,1,211.743597724307,0.1814332,0.1245641
2d,一般,2,0.18085058,RRT#,7,20261910,1,210.725634651619,0.181415,0.0063756
2d,一般,2,0.18085058,APF-only,7,20261910,1,229.358752665851,0.0017238,0.0015995
2d,一般,2,0.18085058,AB-IRRT*,7,20261910,1,208.912851032754,0.1812524,0.0015923
2d,一般,2,0.18085058,RRT*,8,20261911,1,210.919033038458,0.1812116,0.0136084
2d,一般,2,0.18085058,Informed-RRT*,8,20261911,1,208.94680251202,0.1812389,0.0168136
2d,一般,2,0.18085058,PRM*,8,20261911,1,210.434448350157,0.1852588,0.0005242
2d,一般,2,0.18085058,FMT*,8,20261911,1,215.651214255891,0.1819129,0.0227485
2d,一般,2,0.18085058,BIT*,8,20261911,1,215.097386025188,0.1817536,0.0448718
2d,一般,2,0.18085058,RRT#,8,20261911,1,209.949528532219,0.1818785,0.0166613
2d,一般,2,0.18085058,APF-only,8,20261911,1,229.358752665851,0.0021025,0.0019403
2d,一般,2,0.18085058,AB-IRRT*,8,20261911,1,208.806986986457,0.1816723,0.0022617
2d,一般,2,0.18085058,RRT*,9,20261912,1,213.875907825271,0.1811602,0.0107004
2d,一般,2,0.18085058,Informed-RRT*,9,20261912,1,209.354285418985,0.1811366,0.009436
2d,一般,2,0.18085058,PRM*,9,20261912,1,211.071313977021,0.1858261,0.0016898
2d,一般,2,0.18085058,FMT*,9,20261912,1,213.334829584992,0.1814348,0.0101871
2d,一般,2,0.18085058,BIT*,9,20261912,1,209.703425024666,0.1822916,0.0252534
2d,一般,2,0.18085058,RRT#,9,20261912,1,209.338308681604,0.1813782,0.0140658
2d,一般,2,0.18085058,APF-only,9,20261912,1,229.358752665851,0.0020625,0.0019362
2d,一般,2,0.18085058,AB-IRRT*,9,20261912,1,209.233408382442,0.1812712,0.0020127
2d,一般,2,0.18085058,RRT*,10,20261913,1,211.731432472533,0.1811169,0.0037876
2d,一般,2,0.18085058,Informed-RRT*,10,20261913,1,208.87594362157,0.1811457,0.0034102
2d,一般,2,0.18085058,PRM*,10,20261913,1,211.567682432638,0.184656,0.0009289
2d,一般,2,0.18085058,FMT*,10,20261913,1,217.675079503295,0.1814562,0.011387
2d,一般,2,0.18085058,BIT*,10,20261913,1,212.28887126672,0.1819137,0.033644
2d,一般,2,0.18085058,RRT#,10,20261913,1,208.943319451826,0.1814677,0.0058037
2d,一般,2,0.18085058,APF-only,10,20261913,1,229.358752665851,0.001436,0.0013416
2d,一般,2,0.18085058,AB-IRRT*,10,20261913,1,208.799452764582,0.1814928,0.0013579
2d,一般,2,0.18085058,RRT*,11,20261914,1,210.675789372487,0.181133,0.0086357
2d,一般,2,0.18085058,Informed-RRT*,11,20261914,1,208.892662454382,0.1811786,0.0095827
2d,一般,2,0.18085058,PRM*,11,20261914,1,211.324033901236,0.1849065,0.0010061
2d,一般,2,0.18085058,FMT*,11,20261914,1,215.860043291877,0.1817425,0.012864
2d,一般,2,0.18085058,BIT*,11,20261914,1,211.534782604656,0.1827074,0.0214865
2d,一般,2,0.18085058,RRT#,11,20261914,1,209.449755581153,0.1817094,0.0096961
2d,一般,2,0.18085058,APF-only,11,20261914,1,229.358752665851,0.0014789,0.0013694
2d,一般,2,0.18085058,AB-IRRT*,11,20261914,1,208.694974378226,0.1812461,0.0013676
2d,一般,2,0.18085058,RRT*,12,20261915,1,209.956957360491,0.1811038,0.0046669
2d,一般,2,0.18085058,Informed-RRT*,12,20261915,1,208.934129421444,0.1812547,0.0072054
2d,一般,2,0.18085058,PRM*,12,20261915,1,212.753765114011,0.1840482,0.0005973
2d,一般,2,0.18085058,FMT*,12,20261915,1,249.498383733612,0.1814337,0.0073394
2d,一般,2,0.18085058,BIT*,12,20261915,1,209.607289945773,0.1816965,0.028368
2d,一般,2,0.18085058,RRT#,12,20261915,1,209.612122794518,0.1814166,0.0084111
2d,一般,2,0.18085058,APF-only,12,20261915,1,229.358752665851,0.0018937,0.0017775
2d,一般,2,0.18085058,AB-IRRT*,12,20261915,1,208.760474588322,0.1814618,0.0015777
2d,一般,2,0.18085058,RRT*,13,20261916,1,210.232140073793,0.1812928,0.0076351
2d,一般,2,0.18085058,Informed-RRT*,13,20261916,1,209.404251427631,0.181733,0.012474
2d,一般,2,0.18085058,PRM*,13,20261916,1,211.952425036293,0.1850103,0.0132259
2d,一般,2,0.18085058,FMT*,13,20261916,1,221.281420222694,0.181351,0.0166865
2d,一般,2,0.18085058,BIT*,13,20261916,1,214.465654706491,0.1814994,0.032315
2d,一般,2,0.18085058,RRT#,13,20261916,1,209.69611882683,0.1814451,0.0155223
2d,一般,2,0.18085058,APF-only,13,20261916,1,229.358752665851,0.0022072,0.0020864
2d,一般,2,0.18085058,AB-IRRT*,13,20261916,1,208.945646626708,0.1815272,0.0019097
2d,一般,2,0.18085058,RRT*,14,20261917,1,213.664788118228,0.1812715,0.0085929
2d,一般,2,0.18085058,Informed-RRT*,14,20261917,1,209.080506156001,0.1813298,0.0094454
2d,一般,2,0.18085058,PRM*,14,20261917,1,211.424999327867,0.1858909,0.0009051
2d,一般,2,0.18085058,FMT*,14,20261917,1,221.376155619694,0.1813993,0.0093587
2d,一般,2,0.18085058,BIT*,14,20261917,1,213.093565779218,0.1816725,0.0603419
2d,一般,2,0.18085058,RRT#,14,20261917,1,210.895841536777,0.1815528,0.0129582
2d,一般,2,0.18085058,APF-only,14,20261917,1,229.358752665851,0.0016277,0.001519
2d,一般,2,0.18085058,AB-IRRT*,14,20261917,1,208.667936462138,0.1818088,0.0016718
2d,一般,2,0.18085058,RRT*,15,20261918,1,210.998382395959,0.1814625,0.0096209
2d,一般,2,0.18085058,Informed-RRT*,15,20261918,1,209.742786169637,0.1813458,0.0082916
2d,一般,2,0.18085058,PRM*,15,20261918,1,210.725839378587,0.1841399,0.0012354
2d,一般,2,0.18085058,FMT*,15,20261918,1,220.352987848601,0.1814466,0.0331142
2d,一般,2,0.18085058,BIT*,15,20261918,1,213.087905364147,0.1818642,0.0296752
2d,一般,2,0.18085058,RRT#,15,20261918,1,210.353594918422,0.1813686,0.0082147
2d,一般,2,0.18085058,APF-only,15,20261918,1,229.358752665851,0.0016926,0.0015851
2d,一般,2,0.18085058,AB-IRRT*,15,20261918,1,209.255588604128,0.1814117,0.0019942
2d,一般,2,0.18085058,RRT*,16,20261919,1,209.802181938481,0.1811253,0.0114212
2d,一般,2,0.18085058,Informed-RRT*,16,20261919,1,208.915415100872,0.1811741,0.0131277
2d,一般,2,0.18085058,PRM*,16,20261919,1,211.4629156181,0.184721,0.0121081
2d,一般,2,0.18085058,FMT*,16,20261919,1,212.238877512866,0.1820266,0.0093585
2d,一般,2,0.18085058,BIT*,16,20261919,1,209.542399447978,0.1823041,0.0336721
2d,一般,2,0.18085058,RRT#,16,20261919,1,208.669127054539,0.1815173,0.0171128
2d,一般,2,0.18085058,APF-only,16,20261919,1,229.358752665851,0.001592,0.0014849
2d,一般,2,0.18085058,AB-IRRT*,16,20261919,1,208.635416635545,0.1815325,0.0018493
2d,一般,2,0.18085058,RRT*,17,20261920,1,210.395469433889,0.1810777,0.0107259
2d,一般,2,0.18085058,Informed-RRT*,17,20261920,1,213.903478596089,0.1811443,0.0113626
2d,一般,2,0.18085058,PRM*,17,20261920,1,211.37442737726,0.1846336,0.0072335
2d,一般,2,0.18085058,FMT*,17,20261920,1,217.195636288239,0.1816887,0.0094331
2d,一般,2,0.18085058,BIT*,17,20261920,1,213.369612128819,0.1825964,0.0359311
2d,一般,2,0.18085058,RRT#,17,20261920,1,209.861317031587,0.1814986,0.0135039
2d,一般,2,0.18085058,APF-only,17,20261920,1,229.358752665851,0.0016573,0.0015503
2d,一般,2,0.18085058,AB-IRRT*,17,20261920,1,208.911016222451,0.1814479,0.0017163
2d,一般,2,0.18085058,RRT*,18,20261921,1,210.921790928838,0.1813001,0.0076784
2d,一般,2,0.18085058,Informed-RRT*,18,20261921,1,210.873045736925,0.1812157,0.0076706
2d,一般,2,0.18085058,PRM*,18,20261921,1,212.235815030396,0.1846114,0.0046026
2d,一般,2,0.18085058,FMT*,18,20261921,1,215.853806373164,0.1813747,0.0150323
2d,一般,2,0.18085058,BIT*,18,20261921,1,210.660269548689,0.181637,0.0258828
2d,一般,2,0.18085058,RRT#,18,20261921,1,210.241579844147,0.1815851,0.0160931
2d,一般,2,0.18085058,APF-only,18,20261921,1,229.358752665851,0.00177,0.0016513
2d,一般,2,0.18085058,AB-IRRT*,18,20261921,1,209.126438549019,0.1813157,0.0016557
2d,一般,2,0.18085058,RRT*,19,20261922,1,211.6313294072,0.1811194,0.009424
2d,一般,2,0.18085058,Informed-RRT*,19,20261922,1,209.01988900659,0.1812641,0.0091767
2d,一般,2,0.18085058,PRM*,19,20261922,1,211.413625967474,0.1852275,0.0029661
2d,一般,2,0.18085058,FMT*,19,20261922,1,217.69581294489,0.1814329,0.0071857
2d,一般,2,0.18085058,BIT*,19,20261922,1,210.846309936717,0.182369,0.0334968
2d,一般,2,0.18085058,RRT#,19,20261922,1,210.865766466314,0.1815667,0.0117955
2d,一般,2,0.18085058,APF-only,19,20261922,1,229.358752665851,0.0014419,0.00134
2d,一般,2,0.18085058,AB-IRRT*,19,20261922,1,208.816037091011,0.1815383,0.0013155
2d,一般,2,0.18085058,RRT*,20,20261923,1,209.821873892154,0.1813652,0.0052628
2d,一般,2,0.18085058,Informed-RRT*,20,20261923,1,209.051892184871,0.1812586,0.0061266
2d,一般,2,0.18085058,PRM*,20,20261923,1,211.0401151774,0.1838609,0.0021668
2d,一般,2,0.18085058,FMT*,20,20261923,1,215.134367393329,0.1823637,0.0213203
2d,一般,2,0.18085058,BIT*,20,20261923,1,209.549641721003,0.1818087,0.0364218
2d,一般,2,0.18085058,RRT#,20,20261923,1,208.70960791668,0.1818503,0.0073469
2d,一般,2,0.18085058,APF-only,20,20261923,1,229.358752665851,0.0013301,0.0012294
2d,一般,2,0.18085058,AB-IRRT*,20,20261923,1,209.039834041057,0.1812765,0.0011271
2d,一般,2,0.18085058,RRT*,21,20261924,1,209.43735812554,0.1812119,0.0071146
2d,一般,2,0.18085058,Informed-RRT*,21,20261924,1,209.100828712612,0.1813605,0.0066552
2d,一般,2,0.18085058,PRM*,21,20261924,1,211.503140902075,0.1846828,0.0003728
2d,一般,2,0.18085058,FMT*,21,20261924,1,218.448219543329,0.1814457,0.0066781
2d,一般,2,0.18085058,BIT*,21,20261924,1,210.608309054675,0.1819087,0.0381012
2d,一般,2,0.18085058,RRT#,21,20261924,1,209.091045270867,0.1816295,0.0089454
2d,一般,2,0.18085058,APF-only,21,20261924,1,229.358752665851,0.003151,0.0029833
2d,一般,2,0.18085058,AB-IRRT*,21,20261924,1,209.141746689193,0.1815164,0.0029026
2d,一般,2,0.18085058,RRT*,22,20261925,1,210.032994340035,0.1814831,0.0129009
2d,一般,2,0.18085058,Informed-RRT*,22,20261925,1,209.262511800628,0.181742,0.006677
2d,一般,2,0.18085058,PRM*,22,20261925,1,213.15659984755,0.1844975,0.0017673
2d,一般,2,0.18085058,FMT*,22,20261925,1,218.523503627495,0.1828503,0.0178924
2d,一般,2,0.18085058,BIT*,22,20261925,1,211.808428325127,0.1828736,0.0594134
2d,一般,2,0.18085058,RRT#,22,20261925,1,209.626404056614,0.1814849,0.0087821
2d,一般,2,0.18085058,APF-only,22,20261925,1,229.358752665851,0.0015084,0.0014088
2d,一般,2,0.18085058,AB-IRRT*,22,20261925,1,208.721396704985,0.1819001,0.0014421
2d,一般,2,0.18085058,RRT*,23,20261926,1,209.849662538992,0.1819228,0.0067786
2d,一般,2,0.18085058,Informed-RRT*,23,20261926,1,209.334461186954,0.1812539,0.0077294
2d,一般,2,0.18085058,PRM*,23,20261926,1,212.297815674153,0.184866,0.0013972
2d,一般,2,0.18085058,FMT*,23,20261926,1,215.123429578885,0.1814053,0.0214044
2d,一般,2,0.18085058,BIT*,23,20261926,1,210.810575575306,0.183228,0.0993838
2d,一般,2,0.18085058,RRT#,23,20261926,1,208.834264782203,0.1814851,0.0089716
2d,一般,2,0.18085058,APF-only,23,20261926,1,229.358752665851,0.0023146,0.0022018
2d,一般,2,0.18085058,AB-IRRT*,23,20261926,1,208.678266213313,0.1814986,0.0017065
2d,一般,2,0.18085058,RRT*,24,20261927,1,211.330600477743,0.1811898,0.0157298
2d,一般,2,0.18085058,Informed-RRT*,24,20261927,1,209.334333225179,0.1813455,0.0145672
2d,一般,2,0.18085058,PRM*,24,20261927,1,215.200834856762,0.1853022,0.0005723
2d,一般,2,0.18085058,FMT*,24,20261927,1,211.653019668565,0.1816038,0.012304
2d,一般,2,0.18085058,BIT*,24,20261927,1,210.896529873984,0.1822754,0.0475108
2d,一般,2,0.18085058,RRT#,24,20261927,1,210.262073181877,0.181794,0.0195438
2d,一般,2,0.18085058,APF-only,24,20261927,1,229.358752665851,0.0021497,0.0020226
2d,一般,2,0.18085058,AB-IRRT*,24,20261927,1,208.667279354202,0.1813651,0.0019864
2d,一般,2,0.18085058,RRT*,25,20261928,1,211.792814971627,0.1813908,0.0065652
2d,一般,2,0.18085058,Informed-RRT*,25,20261928,1,209.387367352346,0.1812865,0.0053533
2d,一般,2,0.18085058,PRM*,25,20261928,1,211.589446892921,0.1848308,0.0024772
2d,一般,2,0.18085058,FMT*,25,20261928,1,214.949368465739,0.1814136,0.0075334
2d,一般,2,0.18085058,BIT*,25,20261928,1,210.131362432733,0.1814918,0.0340419
2d,一般,2,0.18085058,RRT#,25,20261928,1,209.75483943039,0.1814029,0.0066433
2d,一般,2,0.18085058,APF-only,25,20261928,1,229.358752665851,0.0014184,0.0012924
2d,一般,2,0.18085058,AB-IRRT*,25,20261928,1,208.663368881333,0.18131,0.0016873
2d,一般,2,0.18085058,RRT*,26,20261929,1,213.787835503891,0.1813388,0.0086326
2d,一般,2,0.18085058,Informed-RRT*,26,20261929,1,209.056896935905,0.181722,0.0079759
2d,一般,2,0.18085058,PRM*,26,20261929,1,210.280279677834,0.184388,0.0028306
2d,一般,2,0.18085058,FMT*,26,20261929,1,213.092631754583,0.181521,0.012469
2d,一般,2,0.18085058,BIT*,26,20261929,1,209.480874764616,0.1832977,0.0309041
2d,一般,2,0.18085058,RRT#,26,20261929,1,211.067424864798,0.1815253,0.0126221
2d,一般,2,0.18085058,APF-only,26,20261929,1,229.358752665851,0.0028783,0.0027342
2d,一般,2,0.18085058,AB-IRRT*,26,20261929,1,208.810171875662,0.1813926,0.0019535
2d,一般,2,0.18085058,RRT*,27,20261930,1,210.809207848341,0.1812428,0.0065302
2d,一般,2,0.18085058,Informed-RRT*,27,20261930,1,209.253649321001,0.1816887,0.0068954
2d,一般,2,0.18085058,PRM*,27,20261930,1,211.572677501806,0.1851507,0.00135
2d,一般,2,0.18085058,FMT*,27,20261930,1,216.632490304189,0.1816959,0.0189585
2d,一般,2,0.18085058,BIT*,27,20261930,1,209.896206622228,0.1816278,0.028063
2d,一般,2,0.18085058,RRT#,27,20261930,1,209.384463581625,0.1815333,0.0093331
2d,一般,2,0.18085058,APF-only,27,20261930,1,229.358752665851,0.0016747,0.0015662
2d,一般,2,0.18085058,AB-IRRT*,27,20261930,1,208.971513569221,0.1814219,0.0015751
2d,一般,2,0.18085058,RRT*,28,20261931,1,210.647673227573,0.1812144,0.0117011
2d,一般,2,0.18085058,Informed-RRT*,28,20261931,1,208.958148160497,0.1812906,0.0126727
2d,一般,2,0.18085058,PRM*,28,20261931,1,209.522203976253,0.186396,0.0012975
2d,一般,2,0.18085058,FMT*,28,20261931,1,214.143729840534,0.1823525,0.007497
2d,一般,2,0.18085058,BIT*,28,20261931,1,210.094460065158,0.1825946,0.0294198
2d,一般,2,0.18085058,RRT#,28,20261931,1,208.93769575417,0.181392,0.0162206
2d,一般,2,0.18085058,APF-only,28,20261931,1,229.358752665851,0.0013382,0.00125
2d,一般,2,0.18085058,AB-IRRT*,28,20261931,1,208.95523683439,0.1813158,0.0016711
2d,一般,2,0.18085058,RRT*,29,20261932,1,211.056309162806,0.1811571,0.0053819
2d,一般,2,0.18085058,Informed-RRT*,29,20261932,1,209.467049478167,0.1811973,0.0086708
2d,一般,2,0.18085058,PRM*,29,20261932,1,212.308406120797,0.1850091,0.0068312
2d,一般,2,0.18085058,FMT*,29,20261932,1,217.019502609368,0.1819153,0.0223556
2d,一般,2,0.18085058,BIT*,29,20261932,0,Inf,0.1815958,NaN
2d,一般,2,0.18085058,RRT#,29,20261932,1,209.5063091894,0.1814066,0.0089705
2d,一般,2,0.18085058,APF-only,29,20261932,1,229.358752665851,0.0024524,0.0022931
2d,一般,2,0.18085058,AB-IRRT*,29,20261932,1,208.657607366643,0.1813823,0.0016536
2d,一般,2,0.18085058,RRT*,30,20261933,1,209.982601488102,0.1811154,0.0144822
2d,一般,2,0.18085058,Informed-RRT*,30,20261933,1,209.134000208675,0.1812099,0.0126992
2d,一般,2,0.18085058,PRM*,30,20261933,1,209.726719907185,0.183901,0.0124709
2d,一般,2,0.18085058,FMT*,30,20261933,1,214.441756275809,0.1817304,0.0294162
2d,一般,2,0.18085058,BIT*,30,20261933,1,214.990320335178,0.181602,0.093938
2d,一般,2,0.18085058,RRT#,30,20261933,1,209.519685275936,0.1814465,0.0153131
2d,一般,2,0.18085058,APF-only,30,20261933,1,229.358752665851,0.0019155,0.0018182
2d,一般,2,0.18085058,AB-IRRT*,30,20261933,1,208.875710101069,0.1813002,0.0012906
2d,狭窄,1,0.047358008,RRT*,1,20262904,1,218.026588594217,0.0476043,0.0105051
2d,狭窄,1,0.047358008,Informed-RRT*,1,20262904,1,218.214628819657,0.0477424,0.01126
2d,狭窄,1,0.047358008,PRM*,1,20262904,1,226.878213835783,0.0487567,0.0013321
2d,狭窄,1,0.047358008,FMT*,1,20262904,1,281.756073769027,0.0485707,0.0157778
2d,狭窄,1,0.047358008,BIT*,1,20262904,0,Inf,0.0481265,NaN
2d,狭窄,1,0.047358008,RRT#,1,20262904,1,222.041318529621,0.0478702,0.015951
2d,狭窄,1,0.047358008,APF-only,1,20262904,1,279.791130115633,0.0180985,0.0174479
2d,狭窄,1,0.047358008,AB-IRRT*,1,20262904,1,212.885243942151,0.0502444,0.0117673
2d,狭窄,1,0.047358008,RRT*,2,20262905,1,238.962366959406,0.0476668,0.0175637
2d,狭窄,1,0.047358008,Informed-RRT*,2,20262905,1,237.262811001771,0.04768,0.0150327
2d,狭窄,1,0.047358008,PRM*,2,20262905,1,227.070839782445,0.0481289,0.0010026
2d,狭窄,1,0.047358008,FMT*,2,20262905,1,242.746403576303,0.0477971,0.0097219
2d,狭窄,1,0.047358008,BIT*,2,20262905,1,249.044297709143,0.0491595,0.028594
2d,狭窄,1,0.047358008,RRT#,2,20262905,1,236.604914769387,0.0478662,0.0236364
2d,狭窄,1,0.047358008,APF-only,2,20262905,1,279.791130115633,0.0091452,0.0090168
2d,狭窄,1,0.047358008,AB-IRRT*,2,20262905,1,212.885243942151,0.0481508,0.0113672
2d,狭窄,1,0.047358008,RRT*,3,20262906,1,251.074282228096,0.0476796,0.0133881
2d,狭窄,1,0.047358008,Informed-RRT*,3,20262906,1,260.548815547844,0.0477859,0.0110574
2d,狭窄,1,0.047358008,PRM*,3,20262906,1,240.39880583516,0.0485612,0.0002711
2d,狭窄,1,0.047358008,FMT*,3,20262906,1,229.573749364846,0.048868,0.0324355
2d,狭窄,1,0.047358008,BIT*,3,20262906,0,Inf,0.0480256,NaN
2d,狭窄,1,0.047358008,RRT#,3,20262906,1,252.9890209607,0.0479427,0.0152888
2d,狭窄,1,0.047358008,APF-only,3,20262906,1,279.791130115633,0.0098895,0.009745
2d,狭窄,1,0.047358008,AB-IRRT*,3,20262906,1,212.885243942151,0.0486376,0.009783
2d,狭窄,1,0.047358008,RRT*,4,20262907,1,223.980126392965,0.0477765,0.0058758
2d,狭窄,1,0.047358008,Informed-RRT*,4,20262907,1,228.938454348723,0.048143,0.0077674
2d,狭窄,1,0.047358008,PRM*,4,20262907,1,240.903126080314,0.0486865,0.012957
2d,狭窄,1,0.047358008,FMT*,4,20262907,1,255.269442909948,0.0491905,0.0193771
2d,狭窄,1,0.047358008,BIT*,4,20262907,1,245.365660736671,0.0487593,0.0323205
2d,狭窄,1,0.047358008,RRT#,4,20262907,1,223.890117426972,0.047805,0.0073115
2d,狭窄,1,0.047358008,APF-only,4,20262907,1,279.791130115633,0.0086677,0.0085329
2d,狭窄,1,0.047358008,AB-IRRT*,4,20262907,1,212.885243942151,0.0482723,0.0155564
2d,狭窄,1,0.047358008,RRT*,5,20262908,1,229.962244065208,0.0477076,0.0098325
2d,狭窄,1,0.047358008,Informed-RRT*,5,20262908,1,228.776338934472,0.0476988,0.0060984
2d,狭窄,1,0.047358008,PRM*,5,20262908,1,245.449968829995,0.0491853,0.0420982
2d,狭窄,1,0.047358008,FMT*,5,20262908,1,250.330435809447,0.0484183,0.0345682
2d,狭窄,1,0.047358008,BIT*,5,20262908,1,240.326780191429,0.0521383,0.0218619
2d,狭窄,1,0.047358008,RRT#,5,20262908,1,242.000415289322,0.0478431,0.0121421
2d,狭窄,1,0.047358008,APF-only,5,20262908,1,279.791130115633,0.0083604,0.008233
2d,狭窄,1,0.047358008,AB-IRRT*,5,20262908,1,212.885243942151,0.0483565,0.0089346
2d,狭窄,1,0.047358008,RRT*,6,20262909,1,217.982707029495,0.0478638,0.0101868
2d,狭窄,1,0.047358008,Informed-RRT*,6,20262909,1,214.568710002335,0.047836,0.0097453
2d,狭窄,1,0.047358008,PRM*,6,20262909,1,225.422114509541,0.0491294,0.0002005
2d,狭窄,1,0.047358008,FMT*,6,20262909,1,254.9232781424,0.0479653,0.0416624
2d,狭窄,1,0.047358008,BIT*,6,20262909,0,Inf,0.0483756,NaN
2d,狭窄,1,0.047358008,RRT#,6,20262909,1,217.850734499898,0.0479999,0.0106859
2d,狭窄,1,0.047358008,APF-only,6,20262909,1,279.791130115633,0.0081726,0.0080419
2d,狭窄,1,0.047358008,AB-IRRT*,6,20262909,1,212.885243942151,0.0479776,0.0100899
2d,狭窄,1,0.047358008,RRT*,7,20262910,1,218.003139312864,0.0477527,0.0055818
2d,狭窄,1,0.047358008,Informed-RRT*,7,20262910,1,217.652641340518,0.0482626,0.0088929
2d,狭窄,1,0.047358008,PRM*,7,20262910,1,228.68343017697,0.0487273,0.0135431
2d,狭窄,1,0.047358008,FMT*,7,20262910,1,252.249178879998,0.0478142,0.007767
2d,狭窄,1,0.047358008,BIT*,7,20262910,1,241.401628077656,0.0482825,0.0268844
2d,狭窄,1,0.047358008,RRT#,7,20262910,1,215.7428388655,0.047772,0.007391
2d,狭窄,1,0.047358008,APF-only,7,20262910,1,279.791130115633,0.0070187,0.0069172
2d,狭窄,1,0.047358008,AB-IRRT*,7,20262910,1,212.885243942151,0.047932,0.0072362
2d,狭窄,1,0.047358008,RRT*,8,20262911,1,215.885466765951,0.0476345,0.0083853
2d,狭窄,1,0.047358008,Informed-RRT*,8,20262911,1,214.894067333544,0.047679,0.0094974
2d,狭窄,1,0.047358008,PRM*,8,20262911,1,237.188695128607,0.0488573,0.0011458
2d,狭窄,1,0.047358008,FMT*,8,20262911,0,Inf,0.0489663,NaN
2d,狭窄,1,0.047358008,BIT*,8,20262911,0,Inf,0.0480868,NaN
2d,狭窄,1,0.047358008,RRT#,8,20262911,1,214.409181715136,0.0477885,0.0089046
2d,狭窄,1,0.047358008,APF-only,8,20262911,1,279.791130115633,0.0096681,0.0095276
2d,狭窄,1,0.047358008,AB-IRRT*,8,20262911,1,212.885243942151,0.0478643,0.0089041
2d,狭窄,1,0.047358008,RRT*,9,20262912,1,213.402553211304,0.0480274,0.0071681
2d,狭窄,1,0.047358008,Informed-RRT*,9,20262912,1,214.839720622703,0.0478043,0.0094563
2d,狭窄,1,0.047358008,PRM*,9,20262912,0,Inf,0.0502609,NaN
2d,狭窄,1,0.047358008,FMT*,9,20262912,0,Inf,0.0478455,NaN
2d,狭窄,1,0.047358008,BIT*,9,20262912,0,Inf,0.0486204,NaN
2d,狭窄,1,0.047358008,RRT#,9,20262912,1,213.241088648944,0.0477866,0.008148
2d,狭窄,1,0.047358008,APF-only,9,20262912,1,279.791130115633,0.0091747,0.0090326
2d,狭窄,1,0.047358008,AB-IRRT*,9,20262912,1,212.885243942151,0.0478528,0.0105393
2d,狭窄,1,0.047358008,RRT*,10,20262913,1,223.062653964196,0.0476089,0.010387
2d,狭窄,1,0.047358008,Informed-RRT*,10,20262913,1,223.033734747777,0.0476714,0.0076312
2d,狭窄,1,0.047358008,PRM*,10,20262913,1,267.352317959802,0.0484905,0.0009601
2d,狭窄,1,0.047358008,FMT*,10,20262913,1,259.328138950394,0.0482038,0.0125743
2d,狭窄,1,0.047358008,BIT*,10,20262913,0,Inf,0.0478969,NaN
2d,狭窄,1,0.047358008,RRT#,10,20262913,1,222.426822954197,0.0477888,0.0097124
2d,狭窄,1,0.047358008,APF-only,10,20262913,1,279.791130115633,0.0079655,0.0078541
2d,狭窄,1,0.047358008,AB-IRRT*,10,20262913,1,212.885243942151,0.0478894,0.0101385
2d,狭窄,1,0.047358008,RRT*,11,20262914,1,228.961517156105,0.0476518,0.02617
